"driver","neighbour"
"ATR","CDC25C"
"ATR","CDC6"
"ATR","CHD5"
"ATR","CUL3"
"ATR","DCLRE1B"
"ATR","DCUN1D1"
"ATR","E2F1"
"ATR","ETV1"
"ATR","FANCI"
"ATR","FXYD6"
"ATR","GINS2"
"ATR","KAT2B"
"ATR","MATR3"
"ATR","MCM2"
"ATR","MCM3"
"ATR","MCM7"
"ATR","NIPBL"
"ATR","PBXIP1"
"ATR","PIK3CA"
"ATR","PLK1"
"ATR","RAD51"
"ATR","RFC4"
"ATR","SAE1"
"ATR","SCN3B"
"ATR","SF3B1"
"ATR","TPR"
"ATR","UBXN4"
"ATR","UHRF1"
"ATRX","EIF2S3"
"ATRX","MAPK14"
"ATRX","SUZ12"
"ATRX","TRAPPC4"
"AZI2","CALCOCO2"
"AZI2","IKBKE"
"B2M","BRSK2"
"B2M","CD1B"
"B2M","CD28"
"B2M","CD74"
"B2M","CD86"
"B2M","CDC42"
"B2M","CHRM4"
"B2M","CSK"
"B2M","CST3"
"B2M","ERBB3"
"B2M","GYPC"
"B2M","HFE"
"B2M","HLA-A"
"B2M","HLA-DPB1"
"B2M","HLA-DQB1"
"B2M","HLA-DRB1"
"B2M","HLA-DRB5"
"B2M","IRF8"
"B2M","KPNB1"
"B2M","LILRA2"
"B2M","LILRA4"
"B2M","LILRB1"
"B2M","LILRB4"
"B2M","LSP1"
"B2M","OSBP"
"B2M","PDIA3"
"B2M","PIK3R1"
"B2M","PRSS23"
"B2M","PTPN6"
"B2M","PYGO1"
"B2M","RPA1"
"B2M","TFRC"
"B2M","TYROBP"
"B2M","VAV2"
"BACH2","ARRB1"
"BACH2","LUZP4"
"BACH2","ZBTB45"
"BAG4","CASP2"
"BAG4","CD93"
"BAG4","EFEMP1"
"BAG4","ERRFI1"
"BAG4","HSF2"
"BAG4","KLK9"
"BAG4","KRTAP4-12"
"BAG4","KRTAP6-3"
"BAG4","LMBR1L"
"BAG4","MCM2"
"BAG4","MRC2"
"BAG4","P4HA3"
"BAG4","PRPF6"
"BAG4","RHOBTB2"
"BAG4","SIAH1"
"BAG4","SS18L1"
"BAG4","VIM"
"BAG4","VPS37C"
"BAG4","ZBTB5"
"BAG4","ZNF703"
"BAP1","ACAT2"
"BAP1","ACTN4"
"BAP1","ACTR10"
"BAP1","AKAP12"
"BAP1","ALDH1L1"
"BAP1","ALDH9A1"
"BAP1","BMI1"
"BAP1","BRCA1"
"BAP1","CBX5"
"BAP1","CD2AP"
"BAP1","CFL2"
"BAP1","CKB"
"BAP1","CNN3"
"BAP1","COPS6"
"BAP1","DNM2"
"BAP1","DYNC1LI1"
"BAP1","DYNLL1"
"BAP1","EEF1A2"
"BAP1","EIF2B3"
"BAP1","EIF5B"
"BAP1","ELAVL1"
"BAP1","ESD"
"BAP1","EXOSC2"
"BAP1","FDFT1"
"BAP1","FOXO1"
"BAP1","GLO1"
"BAP1","GNAS"
"BAP1","GPI"
"BAP1","GYS1"
"BAP1","HAT1"
"BAP1","HNRNPUL1"
"BAP1","IDI1"
"BAP1","IPO5"
"BAP1","IQCB1"
"BAP1","IQGAP3"
"BAP1","KDM5C"
"BAP1","MBD6"
"BAP1","MDH1"
"BAP1","MLLT11"
"BAP1","MPDZ"
"BAP1","MYH7"
"BAP1","MYO1B"
"BAP1","NACC1"
"BAP1","NR3C1"
"BAP1","PCGF3"
"BAP1","PCGF6"
"BAP1","PCMT1"
"BAP1","PLOD2"
"BAP1","PPP2R1A"
"BAP1","PPP5C"
"BAP1","PRPF31"
"BAP1","PRPS1"
"BAP1","PSMA6"
"BAP1","PSMB1"
"BAP1","PSMC2"
"BAP1","PSMC3"
"BAP1","PSMC6"
"BAP1","RDX"
"BAP1","RHOB"
"BAP1","RNF2"
"BAP1","RPA3"
"BAP1","RUVBL1"
"BAP1","SCPEP1"
"BAP1","SEC23A"
"BAP1","SF3A3"
"BAP1","SLC35B2"
"BAP1","STXBP2"
"BAP1","TCOF1"
"BAP1","TLX1"
"BAP1","TMPO"
"BAP1","UPF1"
"BAP1","USP28"
"BAP1","VDAC1"
"BAP1","ZC3H4"
"BAZ1A","MTA2"
"BAZ1A","RAB1A"
"BAZ2A","BAHD1"
"BAZ2A","CHCHD1"
"BAZ2B","BIVM"
"BBX","CCND1"
"BBX","CDC42"
"BBX","HSP90AA1"
"BBX","POLR1E"
"BBX","RPL15"
"BBX","ZCCHC10"
"BCL6","AK2"
"BCL6","ARID2"
"BCL6","BCOR"
"BCL6","CDK19"
"BCL6","CDK8"
"BCL6","CNOT2"
"BCL6","CREBBP"
"BCL6","DDX6"
"BCL6","EP300"
"BCL6","EPHB6"
"BCL6","FBXO11"
"BCL6","LIMS3"
"BCL6","LPAR2"
"BCL6","MED23"
"BCL6","NCOR1"
"BCL6","PBX4"
"BCL6","SPTLC2"
"BCL6","SSX2IP"
"BCL6","TBL1XR1"
"BCL9","BCL9L"
"BCL9","ELAVL1"
"BCL9","ETV4"
"BCL9","NUP35"
"BCL9","PLEC"
"BCL9","TERT"
"BCL9L","TLE3"
"BCL9L","YAP1"
"BCLAF1","AHSA1"
"BCLAF1","ANLN"
"BCLAF1","ASB3"
"BCLAF1","AURKB"
"BCLAF1","BTBD8"
"BCLAF1","CASP10"
"BCLAF1","CCNB1"
"BCLAF1","CCNF"
"BCLAF1","CDK1"
"BCLAF1","CDK2"
"BCLAF1","CDK4"
"BCLAF1","CLK2"
"BCLAF1","DCAF8"
"BCLAF1","ECT2"
"BCLAF1","ERH"
"BCLAF1","FANCD2"
"BCLAF1","HNRNPC"
"BCLAF1","KIF20A"
"BCLAF1","KIF23"
"BCLAF1","LARP4B"
"BCLAF1","LMNB1"
"BCLAF1","MED6"
"BCLAF1","MEN1"
"BCLAF1","MKRN2"
"BCLAF1","NAA40"
"BCLAF1","NCBP2"
"BCLAF1","PABPN1"
"BCLAF1","PAXIP1"
"BCLAF1","PINK1"
"BCLAF1","PPP1CC"
"BCLAF1","PRC1"
"BCLAF1","SNRPB"
"BCLAF1","SUZ12"
"BCLAF1","TET2"
"BCLAF1","THOC1"
"BCLAF1","TSSK6"
"BCLAF1","U2AF2"
"BCLAF1","ZBTB1"
"BCLAF1","ZC3H13"
"BCOR","AK2"
"BCOR","ALG13"
"BCOR","ANAPC7"
"BCOR","CELA1"
"BCOR","CS"
"BCOR","FEV"
"BCOR","GATA1"
"BCOR","GOLGA2"
"BCOR","HNF4A"
"BCOR","IL17RA"
"BCOR","KLF8"
"BCOR","MGA"
"BCOR","NAP1L4"
"BCOR","PHC1"
"BCOR","RING1"
"BCOR","SCMH1"
"BCOR","TLX3"
"BCR","GTPBP4"
"BIRC6","AGRP"
"BIRC6","PLEKHA4"
"BIRC6","PPM1B"
"BIRC6","RC3H1"
"BIRC6","RMND5A"
"BIRC6","RNF183"
"BIRC6","RNF187"
"BIRC6","RPGR"
"BIRC6","SMURF2"
"BIRC6","STK11"
"BIRC6","UBE4A"
"BLM","ABT1"
"BLM","AQR"
"BLM","BRD4"
"BLM","CDK2"
"BLM","HERC2"
"BLM","KAT5"
"BLM","LHX1"
"BLM","MX1"
"BLM","PPM1H"
"BLM","RPS19"
"BLM","SUMO2"
"BLM","SUPT5H"
"BLM","TP53BP1"
"BLM","ZNF467"
"BNC2","IRF6"
"BPIFB1","ESR2"
"BPIFB1","GNG8"
"BPIFB1","MTMR14"
"BPTF","ARID1A"
"BPTF","BAZ1B"
"BPTF","BRD3"
"BPTF","CBX6"
"BPTF","CHD3"
"BPTF","CHD4"
"BPTF","CUL7"
"BPTF","DPY30"
"BPTF","GATAD2B"
"BPTF","KRT78"
"BPTF","MAZ"
"BPTF","MRPL22"
"BPTF","NFIX"
"BPTF","PBRM1"
"BPTF","PHF12"
"BPTF","RBBP4"
"BPTF","SMAD2"
"BPTF","SNRNP200"
"BPTF","TPR"
"BPTF","ZNF512B"
"BRAF","AGTRAP"
"BRAF","AP3B1"
"BRAF","AR"
"BRAF","ARF5"
"BRAF","ARMCX3"
"BRAF","ARRB2"
"BRAF","ATG7"
"BRAF","CCT7"
"BRAF","CRK"
"BRAF","CSK"
"BRAF","CTSB"
"BRAF","FAM114A2"
"BRAF","FAM131B"
"BRAF","FASN"
"BRAF","FGFR2"
"BRAF","FN1"
"BRAF","GNAI1"
"BRAF","GNAI2"
"BRAF","GNAS"
"BRAF","HDAC2"
"BRAF","HMGN1"
"BRAF","HSD11B2"
"BRAF","HSD17B3"
"BRAF","HSP90B1"
"BRAF","HSPA5"
"BRAF","HSPA6"
"BRAF","IQGAP1"
"BRAF","KIAA1549"
"BRAF","KIF14"
"BRAF","KSR1"
"BRAF","LATS2"
"BRAF","LIMK1"
"BRAF","MAP2K6"
"BRAF","MAP3K1"
"BRAF","MAP3K11"
"BRAF","MAP4K1"
"BRAF","MAPKAPK3"
"BRAF","MUS81"
"BRAF","PAK2"
"BRAF","PAK3"
"BRAF","PAPSS1"
"BRAF","PEBP1"
"BRAF","PHKB"
"BRAF","PRKCE"
"BRAF","PRKG1"
"BRAF","RAC1"
"BRAF","RAP1GAP"
"BRAF","RHEB"
"BRAF","RIT2"
"BRAF","RNF149"
"BRAF","RRAS"
"BRAF","SDF2L1"
"BRAF","SFN"
"BRAF","SGK1"
"BRAF","SGK3"
"BRAF","SPTBN4"
"BRAF","TIMM50"
"BRAF","TRIM24"
"BRAF","TTK"
"BRAF","UBA52"
"BRAF","WWP1"
"BRAF","YWHAH"
"BRCA1","AATF"
"BRCA1","ACTN3"
"BRCA1","ADAT2"
"BRCA1","AGL"
"BRCA1","AIMP1"
"BRCA1","ATRIP"
"BRCA1","BRAP"
"BRCA1","CETN1"
"BRCA1","COL1A1"
"BRCA1","DCN"
"BRCA1","EIF5B"
"BRCA1","EWSR1"
"BRCA1","FHL2"
"BRCA1","FNTA"
"BRCA1","GANAB"
"BRCA1","GTF2F1"
"BRCA1","HNRNPA3"
"BRCA1","IKBKB"
"BRCA1","IL22RA2"
"BRCA1","ILF3"
"BRCA1","KHSRP"
"BRCA1","MRPL39"
"BRCA1","MYBBP1A"
"BRCA1","NUFIP1"
"BRCA1","OGDH"
"BRCA1","PGR"
"BRCA1","POMGNT1"
"BRCA1","PRKAG3"
"BRCA1","RPL14"
"BRCA1","RWDD2B"
"BRCA1","SMARCA4"
"BRCA1","SMC1B"
"BRCA1","SRP68"
"BRCA1","SUPT5H"
"BRCA1","TCOF1"
"BRCA1","TPTE2"
"BRCA1","TRIM28"
"BRCA1","USP48"
"BRCA1","ZBTB47"
"BRCA2","ASB6"
"BRCA2","CDC45"
"BRCA2","MGMT"
"BRCA2","MORF4L2"
"BRCA2","NPR2"
"BRCA2","PHF21A"
"BRCA2","RPA2"
"BRCA2","TP73"
"BRCA2","WTIP"
"BRCC3","CBX2"
"BRCC3","CBX4"
"BRCC3","CBX8"
"BRCC3","RING1"
"BRCC3","SF3A1"
"BRCC3","YWHAH"
"BRD4","ACP1"
"BRD4","ANXA5"
"BRD4","APEX1"
"BRD4","ATF1"
"BRD4","ATXN10"
"BRD4","BAIAP2"
"BRD4","BRPF3"
"BRD4","BTF3L4"
"BRD4","BZW1"
"BRD4","C11orf58"
"BRD4","CDC5L"
"BRD4","CDK11B"
"BRD4","CHEK2"
"BRD4","CHFR"
"BRD4","CMPK1"
"BRD4","CSTF3"
"BRD4","DDX5"
"BRD4","DFFA"
"BRD4","DHX38"
"BRD4","DNAJC8"
"BRD4","EAPP"
"BRD4","EHD2"
"BRD4","ERH"
"BRD4","EXOSC10"
"BRD4","FLNA"
"BRD4","FSCN1"
"BRD4","HDAC1"
"BRD4","ING3"
"BRD4","IRS4"
"BRD4","KAT5"
"BRD4","KDM6B"
"BRD4","LIG3"
"BRD4","MAPK3"
"BRD4","MAT2A"
"BRD4","MED13L"
"BRD4","MED8"
"BRD4","MED9"
"BRD4","MYCBP"
"BRD4","MYO15A"
"BRD4","NAMPT"
"BRD4","NASP"
"BRD4","NBN"
"BRD4","NCBP2"
"BRD4","NCOA5"
"BRD4","NCOR1"
"BRD4","NOP58"
"BRD4","NOS1AP"
"BRD4","NR2F2"
"BRD4","NUP50"
"BRD4","PCF11"
"BRD4","PDXK"
"BRD4","PEF1"
"BRD4","PHF5A"
"BRD4","PHIP"
"BRD4","PNN"
"BRD4","PPIG"
"BRD4","PPIH"
"BRD4","PPP1R10"
"BRD4","PPP1R8"
"BRD4","PRPF19"
"BRD4","PRPF40A"
"BRD4","PSMA5"
"BRD4","PSMB2"
"BRD4","RBM12"
"BRD4","RBMX"
"BRD4","RPA1"
"BRD4","RPL3"
"BRD4","RPL7L1"
"BRD4","RPS4X"
"BRD4","SERBP1"
"BRD4","SF3A3"
"BRD4","SFXN1"
"BRD4","SIPA1"
"BRD4","SMARCAL1"
"BRD4","SNW1"
"BRD4","SOX9"
"BRD4","SPOP"
"BRD4","SPTAN1"
"BRD4","SRP54"
"BRD4","SSU72"
"BRD4","TAF12"
"BRD4","TAF6"
"BRD4","TAF7"
"BRD4","TRA2B"
"BRD4","UBFD1"
"BRD4","UBN1"
"BRD4","USP11"
"BRD4","USP48"
"BRD4","VCP"
"BRD4","VTN"
"BRD4","WBP11"
"BRD4","ZFX"
"BRD4","ZNF800"
"BRD4","ZRANB1"
"BRD7","DDX19B"
"BRD7","DDX50"
"BRD7","DNAJA3"
"BRD7","EBNA1BP2"
"BRD7","EIF2S2"
"BRD7","FASTKD5"
"BRD7","G3BP1"
"BRD7","GCDH"
"BRD7","GGH"
"BRD7","GRSF1"
"BRD7","ILK"
"BRD7","LBR"
"BRD7","LRRC59"
"BRD7","NXF1"
"BRD7","PDCD11"
"BRD7","PSMD11"
"BRD7","SLC25A5"
"BRD7","SMC3"
"BRD7","STAU1"
"BRD7","TCP1"
"BRD7","TIPARP"
"BRD7","TRIM24"
"BRD7","TTF2"
"BRD7","TUBA1C"
"BRD7","TUBA4B"
"BRD7","TUFM"
"BRD7","USP10"
"BRD7","ZC3H4"
"BRD8","ACTC1"
"BRD8","IPO11"
"BRDT","DNAJC9"
"BRDT","EPM2A"
"BRDT","MCM2"
"BRDT","METTL14"
"BRDT","TAF8"
"BRDT","TP53"
"BRIP1","APEX1"
"BRIP1","VWA5A"
"BRPF1","SYT2"
"C3","ASCC1"
"C3","CD40LG"
"C3","DYNLL2"
"C3","IL2"
"C3","PLK4"
"C3","ZRANB1"
"C7","SLC25A5"
"C7","SPG7"
"CABIN1","RBBP4"
"CACNA1A","ABCA2"
"CACNA1A","AGRN"
"CACNA1A","CACNA2D2"
"CACNA1A","CACNB3"
"CACNA1A","MEGF6"
"CACNA1A","PPIG"
"CACNA1A","PRKACA"
"CACNA1B","CACNG4"
"CACNA1B","CACNG6"
"CACNA1B","MAPK3"
"CACNA1B","OBSL1"
"CACNA1B","SYT1"
"CACNA1C","CACNA2D4"
"CACNA1C","GNB1"
"CACNA1C","PRKCA"
"CACNA1D","CATSPER4"
"CACNA1D","JPH3"
"CACNA1D","KCNB2"
"CACNA1D","LRRC7"
"CACNA1E","CACNA2D3"
"CACNA1E","CACNB2"
"CACNA1E","CALM3"
"CACNA1E","CNR1"
"CACNA1H","CACNA1E"
"CACNA1H","CATSPERB"
"CACNA1H","SCNN1A"
"CACNA2D1","CACNG7"
"CACNA2D1","CCDC8"
"CACNA2D1","HNRNPU"
"CACNA2D1","ISLR"
"CACNA2D1","MYC"
"CACNA2D3","CACNA1E"
"CACNA2D3","CACNB2"
"CAMTA1","CALM3"
"CAMTA1","CHCHD4"
"CARD11","BCL10"
"CARD11","PRKCA"
"CARD11","SEC62"
"CARNS1","TRIP12"
"CASP8","BCL2L10"
"CASP8","CAPN2"
"CASP8","CASP4"
"CASP8","CASP7"
"CASP8","CD14"
"CASP8","COPS6"
"CASP8","CYLD"
"CASP8","DAP3"
"CASP8","E2F1"
"CASP8","EPSTI1"
"CASP8","FAS"
"CASP8","FASLG"
"CASP8","FASN"
"CASP8","IFIH1"
"CASP8","MADD"
"CASP8","MLKL"
"CASP8","NOL3"
"CASP8","OPTN"
"CASP8","PIGU"
"CASP8","PML"
"CASP8","PRKCZ"
"CASP8","PTEN"
"CASP8","SKP2"
"CASP8","TLR3"
"CASP8","UMPS"
"CASP8","UNG"
"CASZ1","PTPN1"
"CASZ1","TOP3B"
"CBLB","CBL"
"CBLB","CRY1"
"CBLB","GTF2B"
"CBLB","GTF3C3"
"CBLB","IFNGR2"
"CBLB","MFHAS1"
"CBLB","PIK3CA"
"CBLB","PTPN11"
"CBLB","SHC1"
"CBLB","TICAM1"
"CBLB","TRAF6"
"CBLB","UBE2M"
"CBLB","USP12"
"CBLB","VAV3"
"CC2D1A","DCAF8"
"CC2D1A","DCTN1"
"CC2D1A","FBF1"
"CCAR1","BRD4"
"CCAR1","CDC37"
"CCAR1","EEF1D"
"CCAR1","EXOSC7"
"CCAR1","HSP90AA1"
"CCAR1","KPNA4"
"CCAR1","SAFB2"
"CCAR1","SNRPB2"
"CCAR1","SSRP1"
"CCDC88A","ARF6"
"CCDC88A","HAUS2"
"CCDC88A","KDR"
"CCDC88A","NAA11"
"CCDC88A","PEG10"
"CCDC88A","YWHAZ"
"CCP110","GSK3A"
"CCP110","HAUS3"
"CCP110","HAUS4"
"CCP110","HAUS5"
"CCP110","HSPA4"
"CCP110","NCAPG2"
"CCP110","NEDD1"
"CCP110","PLEKHA4"
"CCP110","XPO1"
"CCT8L2","ACTR8"
"CCT8L2","BBS10"
"CCT8L2","CENPV"
"CCT8L2","CYB5R1"
"CCT8L2","OXSR1"
"CCT8L2","PPP5C"
"CCT8L2","THUMPD3"
"CCT8L2","ZZZ3"
"CD1B","ALG5"
"CD1B","AMIGO1"
"CD1B","HLA-B"
"CD1B","ITM2B"
"CD1B","LSR"
"CD1B","NLGN2"
"CD1B","OCLN"
"CD1B","PDIA3"
"CD1B","SGCB"
"CD1B","SMPD2"
"CD1B","TMEM59"
"CD1B","ULBP3"
"CD1D","CDR2"
"CDC5L","AKAP9"
"CDC5L","ANAPC1"
"CDC5L","ARHGEF2"
"CDC5L","BAP1"
"CDC5L","BCAS2"
"CDC5L","BID"
"CDC5L","CAPZA1"
"CDC5L","CDC42"
"CDC5L","CHD4"
"CDC5L","CLASP1"
"CDC5L","COPS5"
"CDC5L","CWC15"
"CDC5L","DDX42"
"CDC5L","DHX38"
"CDC5L","DHX8"
"CDC5L","DOT1L"
"CDC5L","DRG1"
"CDC5L","DYNC1H1"
"CDC5L","EDC4"
"CDC5L","EP300"
"CDC5L","EPPK1"
"CDC5L","ERCC1"
"CDC5L","ESR1"
"CDC5L","EXOC4"
"CDC5L","GOLGB1"
"CDC5L","HNRNPUL2"
"CDC5L","HTT"
"CDC5L","ILF2"
"CDC5L","INTS1"
"CDC5L","LSM10"
"CDC5L","LSM2"
"CDC5L","MACF1"
"CDC5L","MAGOHB"
"CDC5L","MDC1"
"CDC5L","MYH9"
"CDC5L","NCAPD2"
"CDC5L","NIPBL"
"CDC5L","NKAP"
"CDC5L","NR2C2"
"CDC5L","NUDC"
"CDC5L","PCNT"
"CDC5L","POLR2A"
"CDC5L","PPFIA2"
"CDC5L","PPIL1"
"CDC5L","PPP1R8"
"CDC5L","PQBP1"
"CDC5L","PRPF8"
"CDC5L","PSMA2"
"CDC5L","PSMC1"
"CDC5L","PSMC2"
"CDC5L","PSMC4"
"CDC5L","PSMC6"
"CDC5L","PSMD13"
"CDC5L","PSTPIP2"
"CDC5L","RANBP2"
"CDC5L","RBBP6"
"CDC5L","RBM6"
"CDC5L","RBMS2"
"CDC5L","RNF113A"
"CDC5L","ROCK2"
"CDC5L","RPL12"
"CDC5L","RPL39"
"CDC5L","RPL7A"
"CDC5L","RPN1"
"CDC5L","RPS10"
"CDC5L","RPS16"
"CDC5L","RPS4X"
"CDC5L","RPS6"
"CDC5L","RPS8"
"CDC5L","SCNM1"
"CDC5L","SF3B5"
"CDC5L","SFI1"
"CDC5L","SMARCA4"
"CDC5L","SMARCC2"
"CDC5L","SNCA"
"CDC5L","SNRNP200"
"CDC5L","SNRPA1"
"CDC5L","SNRPB"
"CDC5L","SNRPC"
"CDC5L","SNRPD1"
"CDC5L","SNRPD2"
"CDC5L","SNRPE"
"CDC5L","SNRPG"
"CDC5L","SON"
"CDC5L","SPTAN1"
"CDC5L","SRP14"
"CDC5L","SRRM2"
"CDC5L","STAB1"
"CDC5L","STK36"
"CDC5L","SUB1"
"CDC5L","SYNE1"
"CDC5L","TLN1"
"CDC5L","TNIK"
"CDC5L","TPR"
"CDC5L","TRIM21"
"CDC5L","UBE2M"
"CDC5L","UBE2N"
"CDC5L","UBL4A"
"CDC5L","UBL5"
"CDC5L","USP24"
"CDC5L","WDR25"
"CDC5L","YLPM1"
"CDC5L","YWHAE"
"CDC5L","ZNF638"
"CDH10","CDH1"
"CDH11","CDH3"
"CDH11","CDH6"
"CDH12","ARVCF"
"CDH18","CDH10"
"CDH18","CDH26"
"CDH18","CDH4"
"CDH18","CTNNA1"
"CDH18","CTNNA2"
"CDH19","CDH22"
"CDH23","CDH10"
"CDH6","CDH22"
"CDH6","CTNND1"
"CDH6","GABARAP"
"CDH8","CDH10"
"CDH8","CDH12"
"CDH8","JUP"
"CDH8","TYK2"
"CDH9","APC2"
"CDH9","CDH13"
"CDH9","CDH15"
"CDH9","CDH20"
"CDH9","CDH22"
"CDH9","DCHS1"
"CDHR2","RPS6KA6"
"CDK12","BAZ1B"
"CDK12","EIF3B"
"CDK12","GTF2H2C"
"CDK12","KIF11"
"CDK12","PAXIP1"
"CDK12","PRPF4"
"CDK12","PTPN1"
"CDK12","PURG"
"CDK12","SSRP1"
"CDK12","SYN1"
"CDK12","TRIM24"
"CDK13","BRD4"
"CDK13","ELL2"
"CDK13","ELP4"
"CDK13","GTF2H2C"
"CDK13","PTPN1"
"CDK13","RNF113A"
"CDK13","SRP68"
"CDK13","TTC9C"
"CDK14","EGLN3"
"CDK14","FBXO7"
"CDK14","HNRNPL"
"CDK14","YWHAB"
"CDKN1A","ANKRD17"
"CDKN1A","CCNA1"
"CDKN1A","CCNB3"
"CDKN1A","CEP290"
"CDKN1A","COPS7A"
"CDKN1A","CRTC2"
"CDKN1A","FEN1"
"CDKN1A","MDM4"
"CDKN1A","NR1H2"
"CDKN1A","PCNA"
"CDKN1A","POLR2A"
"CDKN1A","SPRED1"
"CDKN1A","STAT5A"
"CDKN1A","SUMO3"
"CDKN1A","TRAF1"
"CDKN1A","ZNF384"
"CDKN1B","BANP"
"CDKN1B","DCAF12L2"
"CDKN1B","IRF1"
"CDKN1B","PBXIP1"
"CDKN1B","PRB2"
"CDKN1B","TM4SF5"
"CDKN1B","YES1"
"CDKN2A","ATM"
"CDKN2A","AZIN1"
"CDKN2A","MAPK10"
"CDKN2A","MAPK3"
"CDKN2A","MYCN"
"CDKN2A","SMAD3"
"CDKN2A","TP53"
"CDKN2A","UBE4B"
"CDON","PTCH2"
"CDYL","GPR12"
"CDYL","SLC22A4"
"CELF1","ATXN2"
"CELF1","CPSF6"
"CELF1","HNRNPA2B1"
"CELF1","HNRNPD"
"CELF1","HNRNPM"
"CELF1","HNRNPU"
"CELF1","IGF2BP2"
"CELF1","TARDBP"
"CELF1","UBAP2L"
"CENPF","WASF3"
"CEP152","ADSL"
"CEP152","IRF5"
"CEP152","RGPD3"
"CEP170","ARHGDIG"
"CEP170","CCDC61"
"CEP170","CKAP2"
"CEP170","MED4"
"CEP170","NHSL2"
"CEP170","SNRNP70"
"CEP170","YWHAE"
"CHAF1B","ADNP2"
"CHAF1B","BANF1"
"CHAF1B","BRD2"
"CHAF1B","BRMS1L"
"CHAF1B","CNOT6L"
"CHAF1B","EHMT1"
"CHAF1B","HAT1"
"CHAF1B","KDM4A"
"CHAF1B","PDPK1"
"CHAF1B","PFDN4"
"CHAF1B","RBBP4"
"CHAF1B","RBPJ"
"CHAF1B","YWHAZ"
"CHD1","CTR9"
"CHD2","CIT"
"CHD2","EZH2"
"CHD2","FLNA"
"CHD2","KIF20A"
"CHD2","MYC"
"CHD2","NKX2-1"
"CHD2","RNF4"
"CHD2","SSRP1"
"CHD2","ZNF398"
"CHD3","CARM1"
"CHD3","CENPA"
"CHD3","CTR9"
"CHD3","EEF1A1"
"CHD3","HJURP"
"CHD3","IGF2BP2"
"CHD3","IGF2BP3"
"CHD3","JUN"
"CHD3","JUP"
"CHD3","KIF15"
"CHD3","KIF23"
"CHD3","KPNA1"
"CHD3","KRT4"
"CHD3","LMNB1"
"CHD3","MCM2"
"CHD3","MCM7"
"CHD3","MECOM"
"CHD3","MKI67"
"CHD3","MSH6"
"CHD3","MYBL2"
"CHD3","PAX6"
"CHD3","PPP1CC"
"CHD3","PUF60"
"CHD3","RAD51"
"CHD3","RAF1"
"CHD3","RBM15"
"CHD3","RPN1"
"CHD3","RPS13"
"CHD3","RPS25"
"CHD3","RRP1B"
"CHD3","RUVBL1"
"CHD3","SALL1"
"CHD3","SAP18"
"CHD3","SAP30"
"CHD3","TALDO1"
"CHD3","TERF2IP"
"CHD3","TOP2A"
"CHD3","TRIP4"
"CHD3","TUBA1B"
"CHD3","TUBB"
"CHD3","UHRF2"
"CHD3","USP39"
"CHD3","ZFHX3"
"CHD4","AKAP8"
"CHD4","ALB"
"CHD4","AR"
"CHD4","CDK11A"
"CHD4","DDX3X"
"CHD4","DYNLL1"
"CHD4","FOXG1"
"CHD4","HNRNPH3"
"CHD4","IK"
"CHD4","KRT31"
"CHD4","KRT32"
"CHD4","LYAR"
"CHD4","MSH6"
"CHD4","MYCN"
"CHD4","NAB1"
"CHD4","RBM15"
"CHD4","WDR77"
"CHD5","BRD1"
"CHD5","CHAF1B"
"CHD5","MBD2"
"CHD5","MTA1"
"CHD5","SMG7"
"CHD6","ARAF"
"CHD6","LARP7"
"CHD6","TLX2"
"CHD7","ERG"
"CHD7","KLF8"
"CHD7","PAX6"
"CHD7","SOX5"
"CHD8","ACOT7"
"CHD8","AGR2"
"CHD8","FBXW11"
"CHD8","GBF1"
"CHD8","POLR2H"
"CHD8","PPARG"
"CHD8","SRP9"
"CHD8","YAF2"
"CHD8","ZRANB1"
"CHD9","BRCA1"
"CHD9","C1orf35"
"CHD9","TBL1XR1"
"CHEK2","BECN1"
"CHEK2","CDC25B"
"CHEK2","MYH10"
"CHEK2","NFKB1"
"CHEK2","P2RY8"
"CHEK2","RAI14"
"CHEK2","STMN1"
"CHEK2","USP28"
"CHRNB2","ALG9"
"CHRNB2","ATP6AP2"
"CHRNB2","C1GALT1"
"CHRNB2","CISD2"
"CHRNB2","CYB5R1"
"CHRNB2","ERGIC3"
"CHRNB2","FDFT1"
"CHRNB2","GLB1L2"
"CHRNB2","LSR"
"CHRNB2","RNF130"
"CHRNB2","SCAP"
"CHRNB2","SPPL3"
"CHRNB2","TUSC3"
"CIITA","CDC42BPA"
"CIITA","CREB1"
"CIITA","EP400"
"CIITA","PRKDC"
"CIITA","TAF1"
"CIITA","TAF9"
"CILP2","EDN3"
"CILP2","VWCE"
"CLASP1","DYNC1H1"
"CLASP1","HTT"
"CLASP1","MAP4"
"CLASP1","MTNR1A"
"CLASP1","VCL"
"CLASP2","ABL1"
"CLASP2","ADRB2"
"CLASP2","SMYD2"
"CLASP2","TRIM67"
"CLIP1","CADPS"
"CLIP1","HDAC6"
"CLIP1","HLA-DMB"
"CLIP1","LETM1"
"CLIP1","SLAIN1"
"CLIP1","SYCE1"
"CLTC","ACTA1"
"CLTC","ARHGAP1"
"CLTC","ATP1A2"
"CLTC","ATP6V1D"
"CLTC","DYRK1A"
"CLTC","FKBP15"
"CLTC","HELZ"
"CLTC","HNRNPA2B1"
"CLTC","HSPA1L"
"CLTC","KCTD9"
"CLTC","MAD2L2"
"CLTC","MAP1LC3B"
"CLTC","MVP"
"CLTC","RHOC"
